date_period,measure,cdid,value,unit,pre_unit
1982,BoE: Current budget deficit (B.6n): £m CPNSA,JW2D,0.0,m,£
1982,BoE: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA,MU74,0.0,m,£
1982,BoE: Current expenditure on goods and services (D.1 + P.2): £m CPNSA,FV4T,0.0,,
1982,BoE: Depreciation: Consumption of fixed capital: £m CPNSA,JW2C,0.0,m,£
1982,BoE: Gross Operating Surplus: £m CPNSA,JW28,0.0,m,£
1982,BoE: Gross fixed capital formation: £m CPNSA,JW2E,0.0,m,£
1982,BoE: Interest & dividends (net) from public sector: £m CPNSA,MU73,0.0,m,£
1982,BoE: Interest & divs from private sector and rest of world (D41/42): £m CPNSA,JW29,0.0,m,£
1982,BoE: Level: AF.4: BoE/GG cross holdings: £m CP NSA,JL37,,,
1982,BoE: Level: Liability: Other debt liabilities: £m CP NSA,JMEN,,,
1982,BoE: Net Borrowing (inc APF & SLS): £m CPNSA,JW2H,0.0,m,£
1982,BoE: Net Cash Requirement: £m CPNSA,JW2I,0.0,m,£
1982,BoE: Net Financial Liabilities: NSA:£m,CPPL,,,
1982,BoE: Net Lending to Private Sector & RoW: £m CPNSA,FV5O,0.0,,
1982,BoE: Net acquisition of company securities: £m CPNSA,MU76,0.0,m,£
1982,BoE: Other financial transactions: £m CPNSA,MU78,0.0,m,£
1982,"BoE: Saving, gross plus capital taxes: £m CPNSA",JW2B,0.0,m,£
1982,BoE: Term Funding Scheme (TFS) Small & Medium-sized Enterprises Loan Liability: £m CPNSA,FSVQ,,m,£
1982,BoE: Term Funding Scheme Loan Liability: £m CPNSA,CORN,,m,£
1982,BoE: Total current expenditure: £m CPNSA,MU75,0.0,m,£
1982,BoE: Total current receipts: £m CPNSA,JW2A,0.0,m,£
1982,BoE: Total net investment: £m CPNSA,JW2G,0.0,m,£
1982,CG Cash receipts: HM Revenue and Customs,MIZX,,m,£
1982,CG: AS: F424N1 K.7 Nominal holding gains/losses: Student Loan Stock Revaluations,CT9G,,,
1982,CG: Accounts receivable/payable (F7): £m CPNSA,ANRT,-1582.0,,
1982,CG: Adjustment for interest on gilts (F.3): £m CPNSA,ANRU,-887.0,,
1982,CG: British government stock (gilts): £m CPNSA,BKPM,,m,£
1982,CG: Capital grants (net) within public sector (D92&D99): £m CPNSA,ANND,-1633.0,m,£
1982,CG: Capital transfers from CG: £m CPNSA,MS6X,,m,£
1982,CG: Capital transfers from LG: £m CPNSA,NMGL,,m,£
1982,CG: Capital transfers from PC: £m CPNSA,MM9G,,m,£
1982,CG: Capital transfers from private sector (D92&D99): £m CPNSA,ANNN,0.0,m,£
1982,CG: Capital transfers to Asset Purchase Facility (APF): £m CPNSA,MF7A,,m,£
1982,CG: Capital transfers to LG: £m CPNSA,MF78,,m,£
1982,CG: Capital transfers to PC: £m CPNSA,MF79,,m,£
1982,CG: Capital transfers to central government: £m CPNSA,MFO7,,m,£
1982,CG: Capital transfers to private sector (D92&D99): £m CPNSA,ANNI,2288.0,m,£
1982,CG: Capital uplift on index linked gilts excluding uplift paid at redemption: £m CPNSA,JNYY,,,
1982,"CG: Changes in net debt (exc NRAM and B&B, Network Rail): £m CPNSA",MW4W,,,
1982,CG: Corporation Tax (gross of tax credits): £m: NSA,N445,5459.0,m,£
1982,CG: Covid Corp Finance Facility: Commercial Paper: £m: NSA,FSX6,,,
1982,CG: Current Budget Deficit: £m CPNSA,ANLV,-1512.0,m,£
1982,CG: Current Receipts: Taxes receivable: £m CPNSA,MF6P,,m,£
1982,CG: Current expenditure (exc debt interest payments): £m CPNSA,KSS6,,,
1982,CG: Current expenditure: Current transfers paid abroad (D74): £m CPNSA,NMDZ,,m,£
1982,CG: Current expenditure: Current transfers received from abroad (D74): £m CPNSA,NMDL,,£,m
1982,CG: Current expenditure: Goods and services: Staff costs (D1): £m CPNSA,NMBG,,,
1982,CG: Current expenditure: Market output and output for own final use: £m: NSA,MUT5,,m,£
1982,CG: Current expenditure: Net Interest payable: £m CPNSA,NMFX,12008.0,m,£
1982,CG: Current expenditure: Net current grants aborad (D74): £m CPNSA,GZSI,-273.0,m,£
1982,CG: Current expenditure: Net social benefits payable: £m CPNSA,GZSJ,33495.0,m,£
1982,CG: Current expenditure: Other current grants: £m CPNSA,NMFC,1807.0,m,£
1982,CG: Current expenditure: Other payable: £m: CPNSA,LIQS,,m,£
1982,CG: Current expenditure: Subsidies: £m CPNSA,NMCD,3460.0,m,£
1982,CG: Current expenditure: UK contributions to EU (D.76u) VAT & GNI: £m CPNSA,M9LH,1570.0,m,£
1982,CG: Current expenditure: UK payments to EU under the withdrawal agreement (D.74) : £m CPNSA,FV5N,,m,£
1982,CG: Current expenditure:Current expenditure on goods and services (P3): £m CPNSA,NMBJ,36066.0,m,£
1982,CG: Current expenditure:Goods/services:Purchase of goods and services: £m CPNSA,MF76,,m,£
1982,CG: Current expenditure:Net social benefits: Social assistance (D623): £m CPNSA,NZGO,,m,£
1982,CG: Current grants to central government: £m CPNSA,MHA8,,m,£
1982,CG: Current receipts: Compulsory social contributions: Receivable: £m CPNSA,AIIH,18095.0,m,£
1982,CG: Current receipts: Interest and dividends receivable: £m CPNSA,LIQP,,m,£
1982,"CG: Current receipts: Interest and dividends: APF, receivable: £m CPNSA",L6BD,,m,£
1982,CG: Current receipts: Interest and dividends: Other: £m CPNSA,MF74,,m,£
1982,CG: Current receipts: Other current taxes (D.59): £m CPNSA,NMCV,1769.0,m,£
1982,CG: Current receipts: Other income receivable: £m CPNSA,LIQQ,,m,£
1982,CG: Current receipts: Other receipts: Other (residual): £m CPNSA,MF75,,m,£
1982,CG: Current receipts: Other receipts: Rent received (D45): £m CPNSA,NMCK,,m,£
1982,CG: Current receipts: Other taxes on income and wealth: £m CPNSA,MF6Z,,m,£
1982,CG: Current receipts: Other taxes: Bank levy: £m CPNSA,KIH3,,,
1982,CG: Current receipts: Other taxes: Other (residual): £m CPNSA,MF72,,m,£
1982,CG: Current receipts: Other taxes: Vehicle duty paid by households: £m CPNSA,CDDZ,,m,£
1982,CG: Current receipts: Rent and other current transfers: £m CPNSA,ANBU,1802.0,m,£
1982,CG: Current receipts: Taxes on capital: £m CPNSA,HZS7,670.0,m,£
1982,"CG: Current receipts: Taxes on income and wealth, receivable: £m",NMCU,41755.0,m,£
1982,CG: Current receipts: Taxes on income: Capital gains and legacy tax: £m CPNSA,MS62,,m,£
1982,CG: Current receipts: Taxes on income: Other (mainly corporation tax): £m CPNSA,LIBP,,m,£
1982,CG: Current receipts: Taxes on income: Other income tax: £m CPNSA,MF6X,,m,£
1982,CG: Current receipts: Taxes on income: PAYE income tax: £m CPNSA,MS6W,,m,£
1982,CG: Current receipts: Taxes on income: Petroleum revenue tax: £m CPNSA,ACCJ,,m,£
1982,CG: Current receipts: Taxes on income: Self assessed income tax: £m CPNSA,LISB,,m,£
1982,"CG: Current receipts: Taxes on production, receivable: £m CPNSA",NMBY,32911.0,m,£
1982,CG: Current receipts: Taxes on production: Alcohol: £m CPNSA,MF6V,,m,£
1982,CG: Current receipts: Taxes on production: Business rates (NNDR): £m CPNSA,CUKY,,m,£
1982,CG: Current receipts: Taxes on production: Fuel duty: £m CPNSA,CUDG,,m,£
1982,CG: Current receipts: Taxes on production: Other: £m CPNSA,MF6W,,m,£
1982,CG: Current receipts: Taxes on production: Stamp duty (shares) HMRC : £m CPNSA,BKST,,m,£
1982,CG: Current receipts: Taxes on production: Tobacco: £m CPNSA,GTAO,,£,m
1982,"CG: Current receipts: Taxes on production: VAT, receivable: £m CPNSA",NZGF,,m,£
1982,CG: Current receipts: Taxes on production: Vehicle duty paid by businesses: £m,EKED,,m,£
1982,CG: Current receipts: Total taxes: £m CPNSA,MF73,,m,£
1982,CG: Current receipts:Other taxes (not on production/income) receivable: £m CPNSA,LIQR,,m,£
1982,CG: Current receipts:Taxes on income: Income tax and capital gains tax: £m CPNSA,LIBR,,m,£
1982,CG: Current receipts:Taxes on production:Stamp duty (land and property):£m CPNSA,MM9F,,m,£
1982,CG: Current transfers from central government to local government: £m CPNSA,QYJR,16529.0,m,£
1982,CG: D.2121: Customs Duties (UK Receipts): Accrued Receipts: £M: CPNSA,FV2H,,m,£
1982,CG: D39: CV19 HMRC Job Retention Scheme: Accrued: £m: NSA,CXLP,,m,£
1982,CG: D39: CV19 HMRC Self-Employment Income Support Scheme: Accrued: £m: NSA,CXLQ,,m,£
1982,CG: Energy Profits Levy: Accrued basis: CPNSA £m,JIS6,,m,£
1982,CG: Gross Index-linked gilt capital uplift: £m CPNSA,MW7L,353.0,,
1982,CG: Gross capital formation: £m CPNSA,MS5Z,,m,£
1982,CG: Gross fixed capital formation (P51+K2): £m CPNSA,ANPI,6021.0,m,£
1982,CG: Gross operating surplus: £m CPNSA,NRLN,3642.0,m,£
1982,CG: Income tax and compulsory social contributions (NICs): £m CPNSA,KSS8,,,
1982,CG: Increase in inventories and valuables (P52&P52): £m CPNSA,ANMY,155.0,m,£
1982,CG: Interest & dividends (net) from public sector: £m CPNSA,ANNY,3780.0,m,£
1982,CG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,GVHE,2368.0,m,£
1982,CG: Interest payable excluding capital uplift on index linked gilts: £m CPNSA,JNYX,,,
1982,CG: NRAM and B&B (element of CG Gross Debt): £m CPNSA,KW6R,,m,£
1982,CG: National savings: £m CPNSA,ACUA,21810.0,m,£
1982,CG: Net Financial Liabilities: NSA:£m,CPNE,,,
1982,CG: Net acquisition of company securities (F.5): £m CPNSA,ANRS,97.0,,
1982,CG: Net cash requirement (NRAM and B&B contribution (UKAR)): £m CPNSA,M98W,,m,£
1982,CG: Net cash requirement (Network rail contribution): £m CPNSA,MUI2,,,
1982,CG: Net cash requirement (Own account): £m CPNSA,RUUX,4902.0,m,£
1982,"CG: Net cash requirement (exc NRAM and B&B, Network Rail): £m CPNSA",M98R,,m,£
1982,"CG: Net cash requirement (own account) (exc NRAM and B&B, Network Rail):£m CPNSA",M98S,,m,£
1982,CG: Net cash requirement (own account): Cash receipts: Income tax: £m CPNSA,RURC,30377.0,m,£
1982,CG: Net cash requirement: Cash outlays: Interest payments: £m CPNSA,RUUO,,m,£
1982,CG: Net cash requirement: Cash outlays: Net departmental outlays: £m CPNSA,RUUP,,m,£
1982,CG: Net cash requirement: Cash outlays: Total: £m CPNSA,RUUQ,,m,£
1982,CG: Net cash requirement: Cash receipts: HMRC: Social security contributions: £m,ABLP,18554.0,m,£
1982,CG: Net cash requirement: Cash receipts: HMRC: VAT: £m CPNSA,EYOO,13811.0,m,£
1982,CG: Net cash requirement: Cash receipts: Interest and dividends: £m CPNSA,RUUL,,m,£
1982,CG: Net cash requirement: Cash receipts: Other receipts: £m CPNSA,RUUM,,m,£
1982,CG: Net cash requirement: Cash receipts: Total: £m CPNSA,RUUN,,m,£
1982,CG: Net cash requirement: Net acquisition of company securities: £m NSA,ABIF,-464.0,m,£
1982,CG: Net cash requirement: £m CPNSA,RUUW,8322.0,m,£
1982,CG: Net lending to private sector and rest of world (F.4): £m CPNSA,ANRH,-685.0,,
1982,CG: Net social benefits: National insurance fund benefits (D621): £m CPNSA,QYRJ,,,
1982,CG: Net social benefits:Public service pension contributions: £m CPNSA,MF6Q,,m,£
1982,CG: Net social benefits:Public service pension payments: £m CPNSA,MF77,,m,£
1982,CG: Network Rail (element of CG Gross Debt): £m CPNSA,MDL3,,m,£
1982,CG: Other cash receipts paid over to HMT from HMRC: £m: CPNSA,KAU8,,,
1982,CG: Other financial transactions: £m CPNSA,ANRV,-8.0,,
1982,CG: Other sterling debt and foreign currency debt: £m CPNSA,KW6Q,,m,£
1982,CG: Receipts table: VAT refunds: £m: NSA,AHGO,,,
1982,CG: Receipts: Corporation tax: Accrued: Gross of tax credits: £m:NSA,CPRN,,m,£
1982,CG: Reconciliation adjustments: Debt management account: £m CPNSA,N42E,,,
1982,CG: Reconciliation adjustments: Foreign currency: £m CPNSA,N42F,,,
1982,CG: Reconciliation adjustments: National savings: £m CPNSA,N42C,,,
1982,CG: Reconciliation adjustments: Official reserves SDRs: £m CPNSA,E3VX,,,
1982,CG: Reconciliation adjustments: Official reserves: £m CPNSA,N42A,,,
1982,CG: Reconciliation adjustments: Other gilt related adjustments: £m CPNSA,E3VL,,,
1982,CG: Reconciliation adjustments: Other liquid assets: £m CPNSA,E3VZ,,,
1982,CG: Reconciliation adjustments: Other sterling debt: £m CPNSA,E3VY,,,
1982,CG: Reconciliation adjustments: Other: £m CPNSA,N42H,,,
1982,CG: Reconciliation adjustments: Reclassification & imputed liabilities: £m CPNSA,E3VM,,,
1982,"CG: Savings, gross plus capital taxes: £m CPNSA",ANPM,2130.0,m,£
1982,CG: Sterling treasury bills: £m CPNSA,BKPJ,,m,£
1982,CG: Tax instruments: £m CPNSA,ACRV,2958.0,m,£
1982,CG: Total Net Investment: £m CPNSA,ANNS,-6455.0,m,£
1982,CG: Total capital expenditure: £m CPNSA,MF6T,,m,£
1982,CG: Total central government gross debt: £m CPNSA,BKPW,,m,£
1982,"CG: Total current expenditure, payable: £m CPNSA",ANLP,104662.0,m,£
1982,CG: Total current expenditure: £m CPNSA,MF6S,,m,£
1982,"CG: Total current receipts, receivable: £m CPNSA",ANBV,106792.0,m,£
1982,CG: Total expenditure: £m CPNSA,MF6U,,m,£
1982,CG: Total expenditure: £mn: NSA,DU3N,114759.0,m,£
1982,CG: Total revenue: £m CPNSA,MF6R,,m,£
1982,Central Government: Net Worth: (B.90): £m: CP: NSA,J8RS,,,
1982,Central Government:LI:LEVEL:Currency and deposits: CP NSA,NIIJ,,,
1982,Central Government:LI:LEVEL:Debt securities (excl gilts) and loans: £m CP NSA,JM9S,,,
1982,Central Government:LI:LEVEL:Debt securities excluding gilts: CP NSA,JJ7G,,,
1982,Central Government:LI:LEVEL:Loans: CP NSA,NIJU,,,
1982,Central government (S.1311): Net Lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,NMFJ,-7967.0,m,£
1982,Central government finance: official reserves: Asset Flow: CP NSA: £m,AIPA,,,
1982,Consumption of fixed capital for public corporations,NSRM,8001.0,,
1982,ESA95:DIM PC F.33211 accr adj,NCXS,0.0,,
1982,ESA95:DIM: LA F.33211 accr adj,NCBV,0.0,,
1982,"ESA: CG: LI: FLOW: F.33111, Sterling treasury bills",NAVG,,,
1982,FA: CG: Liabs: Flows: Government foreign currency debt,AACL,,,
1982,FA: CG: Liabs: Flows: Government liabilities under ECS,AACI,,,
1982,FA: CG: Liabs: Flows: National Savings,AACE,,M,£
1982,FA: CG: Liabs: Flows: Northern Ireland central govt debt,AACH,,,
1982,FA: CG: Liabs: Flows: Notes and coin: Coin,EYMW,,,
1982,FA: CG: Liabs: Flows: Other government overseas financing,AACM,,,
1982,FA: CG: Liabs: Flows: Tax instruments,AACF,,,
1982,FA: LA: Asset: Level: British government securities,APEI,59.0,,
1982,Financial Level: GG Consolidated: British government securities: £m CP NSA,JM9V,,,
1982,Financial Level: GG Consolidated: Debt securities (excl gilts) and loans: £m CP NSA,JMB9,,,
1982,Financial Level: GG Consolidated: F2 Liabilities,GTK4,,,
1982,Financial Level: GG Consolidated: F3 Liabilities (excluding gilts),JJ7D,,,
1982,Financial Level: GG Consolidated: F4 Liabilities,GTK7,,,
1982,Financial Level: GG Consolidation: F29 LG Deposits with CG,GTI9,,,
1982,Financing of CGNCR: BGS,ANTA,,,
1982,Financing of CGNCR: Deposits with CG by other sectors,ANTC,,,
1982,Financing of CGNCR: Deposits with MFIs,ANSZ,,,
1982,Financing of CGNCR: Loans from MFIs,ANTB,,,
1982,Financing of CGNCR: NILO (except PWLB),ANTD,,,
1982,GG Local government gross debt: Bonds: £m CPNSA,NJIM,,m,£
1982,GG Other current taxes,MJBC,6852.0,,
1982,GG consolidated gross debt less LG/CG holdings,KSC7,,m,£
1982,GG: Accounts receivable/payable: £m CPNSA,ANSJ,-2170.0,m,£
1982,GG: Adjustment for interest on gilts: £m CPNSA,ANSK,-887.0,m,£
1982,GG: CG deposits & short term assets: Bank and building society deposits:£m CPNSA,BKSM,,,
1982,GG: CG deposits and other short term assets: NRAM and B&B liquid assets:£m CPNSA,MDL5,,m,£
1982,GG: CG deposits and other short term assets: Other liquid assets: £m CPNSA,BKSN,,,
1982,GG: Capital grants (net) within public sector: £m CPNSA,ANSG,-1435.0,m,£
1982,GG: Capital grants from private sector: £m CPNSA,ANSN,56.0,m,£
1982,GG: Capital grants to private sector: £m CPNSA,ANSM,2716.0,m,£
1982,GG: Current budget deficit (-B8n+D91): £m CPNSA,ANLW,51.0,m,£
1982,GG: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA,NMYX,14559.0,m,£
1982,GG: Current expenditure: Goods and services (P3): £m CPNSA,GZSN,60404.0,m,£
1982,GG: Current expenditure: Net social benefits (D62): £m CPNSA,GZSL,34791.0,m,£
1982,GG: Current expenditure: VAT & GNI based EU contributions (D76u): £m CPNSA,M9LE,1570.0,m,£
1982,GG: Current receipts: Rent and other current transfers: £m CPNSA,ANCU,1810.0,m,£
1982,GG: Current receipts: Taxes on income and wealth (D51): £m CPNSA,NMZJ,41755.0,m,£
1982,GG: Current receipts: Taxes on production (D.2): £m CPNSA,NMYE,39560.0,m,£
1982,GG: General government condolidated gross debt (Maastricht): £m CPNSA,BKPX,,m,£
1982,GG: General government net debt: £m CPNSA,MDK2,,m,£
1982,GG: Gross Operating Surplus: £m CPNSA,NMXV,5499.0,m,£
1982,GG: Gross fixed capital formation: £m CPNSA,ANSE,8558.0,m,£
1982,GG: Increase in inventories and valuables: £m CPNSA,ANSF,155.0,m,£
1982,GG: Interest & dividends (net) from public sector: £m CPNSA,ANSD,6039.0,m,£
1982,GG: Interest & dividends from private sector and rest of world: £m CPNSA,ANSC,3013.0,m,£
1982,GG: Level: AF.3 (excluding gilts): CG/LG cross holdings,JJ7A,,,
1982,GG: Level: AF.4: CG/LG cross holdings,JKSR,,,
1982,GG: Level: CG/LG cross holdings: debt securities (excl gilts) and loans: £m CP NSA,JM9U,,,
1982,GG: Local government bank and building society depostits: £m CPNSA,BKSO,,,
1982,GG: Local government gross debt: Loans: £m CPNSA,MUF5,32726.0,£,m
1982,GG: Local government gross debt: Money market instruments: £m CPNSA,NJHZ,,m,£
1982,GG: Local government other liquid assets (short term assets): £m CPNSA,BKQG,,,
1982,GG: Net Financial Liabilities: NSA:£m,CPPJ,,,
1982,GG: Net acquisition of company securities: £m CPNSA,ANSI,173.0,m,£
1982,GG: Net cash requirement / market and overseas borrowing: £m CPNSA,RUUI,6159.0,m,£
1982,GG: Net cash requirement: £m CPNSA,RUUS,4104.0,m,£
1982,GG: Net lending to private sector and Rest of World: £m CPNSA,ANSH,-110.0,m,£
1982,GG: Other financial transactions: £m CPNSA,ANSL,-160.0,m,£
1982,GG: PA: Resources: Consumption of fixed capital: P51c NSA CP,NMXO,5499.0,,
1982,"GG: Saving, gross plus capital taxes: £m CPNSA",ANSA,5550.0,m,£
1982,"GG: Subsidies, Total paid (D3): CP NSA",NMRL,4885.0,,
1982,GG: Total current expenditure: £m CPNSA,ANLR,117743.0,m,£
1982,GG: Total current receipts: £m CPNSA,ANBY,123293.0,m,£
1982,GG: Total net investment: £m CPNSA,ANNV,-7309.0,m,£
1982,General Government (S.13): Net lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,NNBK,-7258.0,m,£
1982,General Government Gross Debt as a %GDP: CPNSA,A3PW,,,
1982,General Government Net Borrowing as a %GDP: CPNSA,A3PT,,,
1982,General Government: Net Worth: (B.90): £m: CP: NSA,JDUX,,,
1982,LA Finance: Total transactions in assets #m,EYJQ,,,
1982,LA Gross fixed capital formation + Land (P51+K2),ANCY,2537.0,,
1982,LA finance: Bank deposits & short-term assets #m,AMIO,,,
1982,LA finance: Borrowing other than direct from central govt £m,ABED,,,
1982,LA finance: LA temporary debt #m,AAEF,,,
1982,LA finance: Long term marketable debt #m,ADGI,,,
1982,LA finance: Long term non-marketable debt #m,ADGJ,,,
1982,LA finance: central government debt £m,ABEE,,,
1982,LA finance: public corporations debt #m,AAEJ,,,
1982,"LG : D2 Taxes on Imports and Production, received NSA",DMHD,6649.0,,
1982,LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2,EYKP,,m,£
1982,LG Net current grants abroad (PSAT2),C626,0.0,,
