version,code,description,category_code,category_name,classification_confidence
ICD-10,A2781,Aseptic meningitis in leptospirosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A2789,Other forms of leptospirosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A279,"Leptospirosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A280,Pasteurellosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A281,Cat-scratch disease,L1_01,Infectious and Communicable Diseases,low
ICD-10,A282,Extraintestinal yersiniosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A288,"Other specified zoonotic bacterial diseases, not elsewhere classified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A289,"Zoonotic bacterial disease, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A300,Indeterminate leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A301,Tuberculoid leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A302,Borderline tuberculoid leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A303,Borderline leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A304,Borderline lepromatous leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A305,Lepromatous leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A308,Other forms of leprosy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A309,"Leprosy, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A310,Pulmonary mycobacterial infection,L1_01,Infectious and Communicable Diseases,medium
ICD-10,A311,Cutaneous mycobacterial infection,L1_01,Infectious and Communicable Diseases,medium
ICD-10,A312,Disseminated mycobacterium avium-intracellulare complex (DMAC),L1_01,Infectious and Communicable Diseases,low
ICD-10,A318,Other mycobacterial infections,L1_01,Infectious and Communicable Diseases,medium
ICD-10,A319,"Mycobacterial infection, unspecified",L1_01,Infectious and Communicable Diseases,medium
ICD-10,A320,Cutaneous listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A321,Listerial meningitis or  meningoencephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3211,Listerial meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3212,Listerial meningoencephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A327,Listerial sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A328,Other forms of listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3281,Oculoglandular listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3282,Listerial endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3289,Other forms of listeriosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A329,"Listeriosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A33,Tetanus neonatorum,L1_01,Infectious and Communicable Diseases,low
ICD-10,A34,Obstetrical tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A35,Other tetanus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A360,Pharyngeal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-10,A361,Nasopharyngeal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-10,A362,Laryngeal diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-10,A363,Cutaneous diphtheria,L1_01,Infectious and Communicable Diseases,low
ICD-10,A368,Diphtheritic complications,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3681,Diphtheritic cardiomyopathy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3682,Diphtheritic radiculomyelitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3683,Diphtheritic polyneuritis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3684,Diphtheritic tubulo-interstitial nephropathy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3685,Diphtheritic cystitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3686,Diphtheritic conjunctivitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3689,Other diphtheritic complications,L1_01,Infectious and Communicable Diseases,low
ICD-10,A369,"Diphtheria, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A370,Whooping cough due to Bordetella pertussis,L1_01,Infectious and Communicable Diseases,high
ICD-10,A3700,Whooping cough due to Bordetella pertussis without pneumonia,L1_01,Infectious and Communicable Diseases,high
ICD-10,A3701,Whooping cough due to Bordetella pertussis with pneumonia,L1_01,Infectious and Communicable Diseases,high
ICD-10,A371,Whooping cough due to Bordetella parapertussis,L1_01,Infectious and Communicable Diseases,high
ICD-10,A3710,Whooping cough due to Bordetella parapertussis without pneumonia,L1_01,Infectious and Communicable Diseases,high
ICD-10,A3711,Whooping cough due to Bordetella parapertussis with pneumonia,L1_01,Infectious and Communicable Diseases,high
ICD-10,A378,Whooping cough due to other Bordetella species,L1_01,Infectious and Communicable Diseases,high
ICD-10,A3780,Whooping cough due to other Bordetella species without pneumonia,L1_01,Infectious and Communicable Diseases,high
