icd_version,icd_code,cause_description,l1_category_code,l1_category_name,first_year,last_year,years_active,total_deaths,avg_deaths_per_year,max_population,deaths_per_100k
ICD-9,5326,Duodenal ulcer — Chronic or unspecified with haemorrhage and perforation,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,990,45.0,4106900,1.0957169641335314
ICD-9,5327,Duodenal ulcer — Chronic without mention of haemorrhage or perforation,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,528,24.0,4106900,0.5843823808712167
ICD-9,5329,"Duodenal ulcer — Unspecified as acute or chronic, without mention of haemorrhage or perforation",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2806,127.54545454545455,4106900,3.1056381831905955
ICD-9,5330,"Peptic ulcer, site unspecified — Acute with haemorrhage",L1_05,Chronic Non-Communicable Diseases,1979,1999,20,141,7.05,4106900,0.1716623243809199
ICD-9,5331,"Peptic ulcer, site unspecified — Acute with perforation",L1_05,Chronic Non-Communicable Diseases,1979,1999,11,18,1.6363636363636365,4106900,0.039844253241219325
ICD-9,5332,"Peptic ulcer, site unspecified — Acute with haemorrhage and perforation",L1_05,Chronic Non-Communicable Diseases,1990,1990,1,1,1.0,3858600,0.025916135385891256
ICD-9,5333,"Peptic ulcer, site unspecified — Acute without mention of haemorrhage or perforation",L1_05,Chronic Non-Communicable Diseases,1979,1999,14,27,1.9285714285714286,4106900,0.04695929846286563
ICD-9,5334,"Peptic ulcer, site unspecified — Chronic or unspecified with haemorrhage",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,7848,356.72727272727275,4106900,8.686047206585814
ICD-9,5335,"Peptic ulcer, site unspecified — Chronic or unspecified with perforation",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,3748,170.36363636363637,4106900,4.1482294763358345
ICD-9,5336,"Peptic ulcer, site unspecified — Chronic or unspecified with haemorrhage and perforation",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,181,8.227272727272727,4106900,0.2003280510183527
ICD-9,5337,"Peptic ulcer, site unspecified — Chronic without mention of haemorrhage or perforation",L1_05,Chronic Non-Communicable Diseases,1979,2000,21,114,5.428571428571429,4106900,0.13218172900658476
ICD-9,5339,"Peptic ulcer, site unspecified — Unspecified as acute or chronic, without mention of haemorrhage or perforation",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1767,80.31818181818181,4106900,1.955688763256515
ICD-9,5340,Gastrojejunal ulcer — Acute with haemorrhage,L1_05,Chronic Non-Communicable Diseases,1981,1996,7,10,1.4285714285714286,4106900,0.03478466552804861
ICD-9,5343,Gastrojejunal ulcer — Acute without mention of haemorrhage or perforation,L1_05,Chronic Non-Communicable Diseases,1979,1985,2,2,1.0,4106900,0.02434926586963403
ICD-9,5344,Gastrojejunal ulcer — Chronic or unspecified with haemorrhage,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,219,9.954545454545455,4106900,0.24238587388408422
ICD-9,5345,Gastrojejunal ulcer — Chronic or unspecified with perforation,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,190,8.636363636363637,4106900,0.21028911432865754
ICD-9,5346,Gastrojejunal ulcer — Chronic or unspecified with haemorrhage and perforation,L1_05,Chronic Non-Communicable Diseases,1979,1999,5,6,1.2,4106900,0.029219119043560834
ICD-9,5347,Gastrojejunal ulcer — Chronic without mention of haemorrhage or perforation,L1_05,Chronic Non-Communicable Diseases,1982,1991,3,3,1.0,4106900,0.02434926586963403
ICD-9,5349,"Gastrojejunal ulcer — Unspecified as acute or chronic, without mention of haemorrhage or perforation",L1_05,Chronic Non-Communicable Diseases,1979,1999,20,51,2.55,4106900,0.06209062796756678
ICD-9,5350,Gastritis and duodenitis — Acute gastritis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,529,24.045454545454547,4106900,0.5854891656834729
ICD-9,5351,Gastritis and duodenitis — Atrophic gastritis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,171,7.7727272727272725,4106900,0.1892602028957918
ICD-9,5352,Gastritis and duodenitis — Gastric mucosal hypertrophy,L1_05,Chronic Non-Communicable Diseases,1979,1998,8,10,1.25,4106900,0.030436582337042536
ICD-9,5353,Gastritis and duodenitis — Alcoholic gastritis,L1_09,Self-Harm and Substance Use,1979,2000,21,96,4.571428571428571,4106900,0.11131092968975555
ICD-9,5354,Gastritis and duodenitis — Other gastritis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,494,22.454545454545453,4106900,0.5467516972545096
ICD-9,5355,Gastritis and duodenitis — Unspecified gastritis and gastroduodenitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,970,44.09090909090909,4106900,1.0735812678884096
ICD-9,5356,Gastritis and duodenitis — Duodenitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,123,5.590909090909091,4106900,0.13613453190749936
ICD-9,5361,Disorders of function of stomach — Acute dilatation of stomach,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,105,4.7727272727272725,4106900,0.11621240528688968
ICD-9,5362,Disorders of function of stomach — Habit vomiting,L1_05,Chronic Non-Communicable Diseases,1979,2000,12,18,1.5,4106900,0.036523898804451047
ICD-9,5368,Disorders of function of stomach — Dyspepsia and other disorders of function of stomach,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,157,7.136363636363637,4106900,0.17376521552420648
ICD-9,5369,Disorders of function of stomach — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,19,49,2.5789473684210527,4106900,0.06279547513747724
ICD-9,5370,Other disorders of stomach and duodenum — Adult hypertrophic pyloric stenosis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,655,29.772727272727273,4106900,0.7249440520277405
ICD-9,5371,Other disorders of stomach and duodenum — Gastric diverticulum,L1_05,Chronic Non-Communicable Diseases,1980,1998,5,5,1.0,4106900,0.02434926586963403
ICD-9,5372,Other disorders of stomach and duodenum — Chronic duodenal ileus,L1_05,Chronic Non-Communicable Diseases,1983,1983,1,1,1.0,4087900,0.02446243792656376
ICD-9,5373,Other disorders of stomach and duodenum — Other obstruction of duodenum,L1_05,Chronic Non-Communicable Diseases,1980,2000,20,65,3.25,4106900,0.0791351140763106
ICD-9,5374,Other disorders of stomach and duodenum — Fistula of stomach or duodenum,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,176,8.0,4106900,0.19479412695707224
ICD-9,5375,Other disorders of stomach and duodenum — Gastroptosis,L1_05,Chronic Non-Communicable Diseases,1979,1986,2,2,1.0,4106900,0.02434926586963403
ICD-9,5377,Other disorders of stomach and duodenum — Gastritis or varices,L1_05,Chronic Non-Communicable Diseases,1994,1994,1,1,1.0,4049300,0.024695626404563752
ICD-9,5378,Other disorders of stomach and duodenum — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,439,19.954545454545453,4106900,0.4858785325804245
ICD-9,5379,Other disorders of stomach and duodenum — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,723,32.86363636363637,4106900,0.8002054192611548
ICD-9,5400,Acute appendicitis — Acute appendicitis with generalized peritonitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1810,82.27272727272727,4106900,2.003280510183527
ICD-9,5401,Acute appendicitis — With peritoneal abscess,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,414,18.818181818181817,4106900,0.4582089122740222
ICD-9,5409,Acute appendicitis — Without mention of peritonitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,272,12.363636363636363,4106900,0.30104546893365713
ICD-9,5410,"Appendicitis, unqualified — Appendicitis, unqualified",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,457,20.772727272727273,4106900,0.5058006592010342
ICD-9,5420,Other appendicitis — Other appendicitis,L1_05,Chronic Non-Communicable Diseases,1979,1988,6,9,1.5,4106900,0.036523898804451047
ICD-9,5430,Other diseases of appendix — Other diseases of appendix,L1_05,Chronic Non-Communicable Diseases,1979,1999,19,53,2.789473684210526,4106900,0.06792163637318965
ICD-9,5500,"Inguinal hernia — Inguinal hernia, with gangrene",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,208,9.454545454545455,4106900,0.2302112409492672
ICD-9,5501,"Inguinal hernia — Inguinal hernia, with obstruction, without mention of gangrene",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,3502,159.1818181818182,4106900,3.8759604125208353
ICD-9,5509,"Inguinal hernia — Inguinal hernia, without mention of obstruction or gangrene",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,618,28.09090909090909,4106900,0.683993013974265
ICD-9,5510,"Other hernia of abdominal cavity, with gangrene — Femoral, with gangrene",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,128,5.818181818181818,4106900,0.1416684559687798
ICD-9,5511,"Other hernia of abdominal cavity, with gangrene — Umbilical, with gangrene",L1_05,Chronic Non-Communicable Diseases,1980,2000,17,64,3.764705882352941,4106900,0.09166782445038694
ICD-9,5512,"Other hernia of abdominal cavity, with gangrene — Ventral [incisional], with gangrene",L1_05,Chronic Non-Communicable Diseases,1979,2000,19,184,9.68421052631579,4106900,0.23580341684277165
ICD-9,5513,"Other hernia of abdominal cavity, with gangrene — Diaphragmatic, with gangrene",L1_05,Chronic Non-Communicable Diseases,1981,2000,13,33,2.5384615384615383,4106900,0.06180967489984023
ICD-9,5518,"Other hernia of abdominal cavity, with gangrene — Of other specified sites, with gangrene",L1_05,Chronic Non-Communicable Diseases,1980,2000,14,22,1.5714285714285714,4106900,0.038263132080853475
ICD-9,5519,"Other hernia of abdominal cavity, with gangrene — Of unspecified site, with gangrene",L1_05,Chronic Non-Communicable Diseases,1980,2000,21,125,5.9523809523809526,4106900,0.14493610636686924
ICD-9,5520,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Femoral, with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,3023,137.4090909090909,4106900,3.345810487450167
ICD-9,5521,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Umbilical, with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,938,42.63636363636363,4106900,1.0381641538962145
ICD-9,5522,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Ventral [incisional], with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1250,56.81818181818182,4106900,1.3834810153201154
ICD-9,5523,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Diaphragmatic, with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,853,38.77272727272727,4106900,0.9440874448544467
ICD-9,5528,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Of other specified sites, with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,350,15.909090909090908,4106900,0.3873746842896323
ICD-9,5529,"Other hernia of abdominal cavity with obstruction, without mention of gangrene — Of unspecified site, with obstruction",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1027,46.68181818181818,4106900,1.1366680021870068
ICD-9,5530,Other hernia of abdominal cavity without mention of obstruction or gangrene — Femoral,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,293,13.318181818181818,4106900,0.32428794999103505
ICD-9,5531,Other hernia of abdominal cavity without mention of obstruction or gangrene — Umbilical,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,144,6.545454545454546,4106900,0.1593770129648773
ICD-9,5532,Other hernia of abdominal cavity without mention of obstruction or gangrene — Ventral [incisional],L1_05,Chronic Non-Communicable Diseases,1979,2000,22,359,16.318181818181817,4106900,0.3973357475999371
ICD-9,5533,Other hernia of abdominal cavity without mention of obstruction or gangrene — Diaphragmatic,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,4242,192.8181818181818,4106900,4.694981173590343
ICD-9,5538,Other hernia of abdominal cavity without mention of obstruction or gangrene — Of other specified sites,L1_05,Chronic Non-Communicable Diseases,1979,2000,20,106,5.3,4106900,0.12905110910906037
ICD-9,5539,Other hernia of abdominal cavity without mention of obstruction or gangrene — Of unspecified site,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,384,17.454545454545453,4106900,0.4250053679063394
ICD-9,5550,Regional enteritis — Small intestine,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,186,8.454545454545455,4106900,0.20586197507963316
ICD-9,5551,Regional enteritis — Large intestine,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,315,14.318181818181818,4106900,0.3486372158606691
ICD-9,5552,Regional enteritis — Small intestine with large intestine,L1_05,Chronic Non-Communicable Diseases,1979,1998,9,17,1.8888888888888888,4106900,0.04599305775375317
ICD-9,5559,Regional enteritis — Unspecified site,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,3232,146.9090909090909,4106900,3.5771285132116906
ICD-9,5560,Idiopathic proctocolitis — Idiopathic proctocolitis,L1_01,Infectious and Communicable Diseases,1979,2000,22,4096,186.1818181818182,4106900,4.533390591000954
ICD-9,5570,Vascular insuffiency of intestine — Acute vascular insufficiency of intestine,L1_01,Infectious and Communicable Diseases,1979,2000,22,21724,987.4545454545455,4106900,24.043793261451352
ICD-9,5571,Vascular insuffiency of intestine — Chronic vascular insufficiency of intestine,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2640,120.0,4106900,2.9219119043560835
ICD-9,5579,Vascular insuffiency of intestine — Unspecified,L1_01,Infectious and Communicable Diseases,1979,2000,22,9100,413.6363636363636,4106900,10.071741791530439
ICD-9,5580,Other noninfective gastroenteritis and colitis — Other noninfective gastroenteritis and colitis,L1_01,Infectious and Communicable Diseases,1979,2000,22,8536,388.0,4106900,9.447515157418003
ICD-9,5600,Intestinal obstruction without mention of hernia — Intussusception,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,222,10.090909090909092,4106900,0.24570622832085248
ICD-9,5601,Intestinal obstruction without mention of hernia — Paralytic ileus,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,574,26.09090909090909,4106900,0.635294482234997
ICD-9,5602,Intestinal obstruction without mention of hernia — Volvulus,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,7180,326.3636363636364,4106900,7.946714951998743
ICD-9,5603,Intestinal obstruction without mention of hernia — Impaction of intestine,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1780,80.9090909090909,4106900,1.9700769658158441
ICD-9,5608,Intestinal obstruction without mention of hernia — Other intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,4061,184.5909090909091,4106900,4.49465312257199
ICD-9,5609,Intestinal obstruction without mention of hernia — Unspecified intestinal obstruction,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,11986,544.8181818181819,4106900,13.265922759701525
ICD-9,5620,Diverticula of intestine — Small intestine,L1_01,Infectious and Communicable Diseases,1979,2000,22,450,20.454545454545453,4106900,0.49805316551524154
ICD-9,5621,Diverticula of intestine — Colon,L1_01,Infectious and Communicable Diseases,1979,2000,22,32332,1469.6363636363637,4106900,35.78456654986398
ICD-9,5640,"Functional digestive disorders, not elsewhere classified — Constipation",L1_01,Infectious and Communicable Diseases,1979,2000,22,1066,48.45454545454545,4106900,1.1798326098649945
ICD-9,5641,"Functional digestive disorders, not elsewhere classified — Irritable colon",L1_01,Infectious and Communicable Diseases,1979,2000,22,614,27.90909090909091,4106900,0.6795658747252407
ICD-9,5642,"Functional digestive disorders, not elsewhere classified — Postgastric surgery syndromes",L1_01,Infectious and Communicable Diseases,1993,1996,2,2,1.0,4055900,0.02465544022288518
ICD-9,5647,"Functional digestive disorders, not elsewhere classified — Megacolon, other than Hirschsprung's",L1_01,Infectious and Communicable Diseases,1979,2000,22,425,19.318181818181817,4106900,0.47038354520883924
ICD-9,5648,"Functional digestive disorders, not elsewhere classified — Other functional disorders of intestine",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,81,3.6818181818181817,4106900,0.08964956979274348
ICD-9,5649,"Functional digestive disorders, not elsewhere classified — Unspecified",L1_01,Infectious and Communicable Diseases,1979,2000,11,16,1.4545454545454546,4106900,0.03541711399219495
ICD-9,5650,Anal fissure and fistula — Anal fissure,L1_01,Infectious and Communicable Diseases,1981,1998,4,4,1.0,4106900,0.02434926586963403
ICD-9,5651,Anal fissure and fistula — Anal fistula,L1_01,Infectious and Communicable Diseases,1980,2000,16,34,2.125,4106900,0.051742189972972315
ICD-9,5660,Abscess of anal and rectal regions — Abscess of anal and rectal regions,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,400,18.181818181818183,4106900,0.442713924902437
ICD-9,5671,Peritonitis — Pneumococcal peritonitis,L1_01,Infectious and Communicable Diseases,1982,1996,7,9,1.2857142857142858,4106900,0.031306198975243754
ICD-9,5672,Peritonitis — Other suppurative peritonitis,L1_01,Infectious and Communicable Diseases,1979,2000,22,1570,71.36363636363636,4106900,1.7376521552420647
ICD-9,5678,Peritonitis — Other peritonitis,L1_01,Infectious and Communicable Diseases,1979,2000,22,1325,60.22727272727273,4106900,1.4664898762393224
ICD-9,5679,Peritonitis — Unspecified,L1_01,Infectious and Communicable Diseases,1979,2000,22,4645,211.13636363636363,4106900,5.141015452929548
ICD-9,5680,Other disorders of peritoneum — Peritoneal adhesions,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1323,60.13636363636363,4106900,1.46427630661481
ICD-9,5688,Other disorders of peritoneum — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,193,8.772727272727273,4106900,0.21360946876542586
ICD-9,5689,Other disorders of peritoneum — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,21,53,2.5238095238095237,4106900,0.061452909099552554
ICD-9,5690,Other disorders of intestine — Anal and rectal polyp,L1_05,Chronic Non-Communicable Diseases,1981,2000,16,32,2.0,4106900,0.04869853173926806
ICD-9,5691,Other disorders of intestine — Rectal prolapse,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,342,15.545454545454545,4106900,0.3785204057915836
ICD-9,5692,Other disorders of intestine — Stenosis of rectum and anus,L1_05,Chronic Non-Communicable Diseases,1979,2000,20,66,3.3,4106900,0.0803525773697923
ICD-9,5693,Other disorders of intestine — Haemorrhage of rectum and anus,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,314,14.272727272727273,4106900,0.34753043104841297
ICD-9,5694,Other disorders of intestine — Other disorders of rectum and anus,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,557,25.318181818181817,4106900,0.6164791404266434
ICD-9,5695,Other disorders of intestine — Abscess of intestine,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,296,13.454545454545455,4106900,0.3276083044278033
ICD-9,5696,Other disorders of intestine — Colostomy or enterostomy malfunction,L1_05,Chronic Non-Communicable Diseases,1995,2000,4,5,1.25,4055900,0.030819300278606472
ICD-9,5698,Other disorders of intestine — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,8963,407.40909090909093,4106900,9.920112272251357
ICD-9,5699,Other disorders of intestine — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1230,55.90909090909091,4106900,1.3613453190749936
ICD-9,5700,Acute and subacute necrosis of liver — Acute and subacute necrosis of liver,L1_01,Infectious and Communicable Diseases,1979,2000,22,1248,56.72727272727273,4106900,1.3812674456956031
ICD-9,5710,Chronic liver disease and cirrhosis — Alcoholic fatty liver,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1136,51.63636363636363,4106900,1.2573075467229209
ICD-9,5711,Chronic liver disease and cirrhosis — Acute alcoholic hepatitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1728,78.54545454545455,4106900,1.9125241555785275
ICD-9,5712,Chronic liver disease and cirrhosis — Alcoholic cirrhosis of liver,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,15543,706.5,4106900,17.202756336896442
ICD-9,5713,"Chronic liver disease and cirrhosis — Alcoholic liver damage, unspecified",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,14018,637.1818181818181,4106900,15.5149094982059
ICD-9,5714,Chronic liver disease and cirrhosis — Chronic hepatitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2675,121.5909090909091,4106900,2.960649372785047
ICD-9,5715,Chronic liver disease and cirrhosis — Cirrhosis of liver without mention of alcohol,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,25573,1162.409090909091,4106900,28.30380800382505
ICD-9,5716,Chronic liver disease and cirrhosis — Biliary cirrhosis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,4189,190.4090909090909,4106900,4.6363215785407705
ICD-9,5718,Chronic liver disease and cirrhosis — Other chronic nonalcoholic liver disease,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1214,55.18181818181818,4106900,1.343636762078896
ICD-9,5719,Chronic liver disease and cirrhosis — Unspecified chronic liver disease without mention of alcohol,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1626,73.9090909090909,4106900,1.7996321047284058
ICD-9,5720,Liver abscess and sequelae of chronic liver disease — Abscess of liver,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,777,35.31818181818182,4106900,0.8599717991229837
ICD-9,5721,Liver abscess and sequelae of chronic liver disease — Portal pyaemia,L1_05,Chronic Non-Communicable Diseases,1979,2000,19,40,2.1052631578947367,4106900,0.05126161235712427
ICD-9,5722,Liver abscess and sequelae of chronic liver disease — Hepatic coma,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,398,18.09090909090909,4106900,0.4405003552779247
ICD-9,5723,Liver abscess and sequelae of chronic liver disease — Portal hypertension,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,425,19.318181818181817,4106900,0.47038354520883924
ICD-9,5724,Liver abscess and sequelae of chronic liver disease — Hepatorenal syndrome,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,876,39.81818181818182,4106900,0.9695434955363369
ICD-9,5728,Liver abscess and sequelae of chronic liver disease — Other sequelae of chronic liver disease,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2868,130.36363636363637,4106900,3.1742588415504733
ICD-9,5730,Other disorders of liver — Chronic passive congestion of liver,L1_05,Chronic Non-Communicable Diseases,1979,2000,16,41,2.5625,4106900,0.0623949937909372
ICD-9,5731,Other disorders of liver — Hepatitis in viral diseases classified elsewhere,L1_05,Chronic Non-Communicable Diseases,1996,2000,2,2,1.0,4055500,0.024657872025644186
ICD-9,5733,Other disorders of liver — Hepatitis unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,821,37.31818181818182,4106900,0.9086703308622518
ICD-9,5734,Other disorders of liver — Hepatic infarction,L1_05,Chronic Non-Communicable Diseases,1980,2000,20,54,2.7,4106900,0.06574301784801188
ICD-9,5738,Other disorders of liver — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,278,12.636363636363637,4106900,0.30768617780719365
ICD-9,5739,Other disorders of liver — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,809,36.77272727272727,4106900,0.8953889131151787
ICD-9,5740,Cholelithiasis — Calculus of gallbladder with acute cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,696,31.636363636363637,4106900,0.7703222293302403
ICD-9,5741,Cholelithiasis — Calculus of gallbladder with other cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,829,37.68181818181818,4106900,0.9175246093603004
ICD-9,5742,Cholelithiasis — Calculus of gallbladder without mention of cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,7094,322.45454545454544,4106900,7.851531458144718
ICD-9,5743,Cholelithiasis — Calculus of bile duct with acute cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,18,49,2.7222222222222223,4106900,0.06628411264511486
ICD-9,5744,Cholelithiasis — Calculus of bile duct with other cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,21,64,3.0476190476190474,4106900,0.07420728645983704
ICD-9,5745,Cholelithiasis — Calculus of bile duct without mention of cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1305,59.31818181818182,4106900,1.4443541799942006
ICD-9,5750,Other disorders of gallbladder — Acute cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2658,120.81818181818181,4106900,2.941834030976693
ICD-9,5751,Other disorders of gallbladder — Other cholecystitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1982,90.0909090909091,4106900,2.193647497891575
ICD-9,5752,Other disorders of gallbladder — Obstruction of gallbladder,L1_05,Chronic Non-Communicable Diseases,1979,1999,16,23,1.4375,4106900,0.03500206968759892
ICD-9,5753,Other disorders of gallbladder — Hydrops of gallbladder,L1_05,Chronic Non-Communicable Diseases,1979,2000,15,21,1.4,4106900,0.03408897221748764
ICD-9,5754,Other disorders of gallbladder — Perforation of gallbladder,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,564,25.636363636363637,4106900,0.6242266341124361
ICD-9,5755,Other disorders of gallbladder — Fistula of gallbladder,L1_05,Chronic Non-Communicable Diseases,1979,2000,18,40,2.2222222222222223,4106900,0.05410947971029785
ICD-9,5756,Other disorders of gallbladder — Cholesterolosis of gallbladder,L1_05,Chronic Non-Communicable Diseases,1981,1998,9,9,1.0,4106900,0.02434926586963403
ICD-9,5758,Other disorders of gallbladder — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,197,8.954545454545455,4106900,0.21803660801445018
ICD-9,5759,Other disorders of gallbladder — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,882,40.09090909090909,4106900,0.9761842044098734
ICD-9,5761,Other disorders of biliary tract — Cholangitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2816,128.0,4106900,3.116706031313156
ICD-9,5762,Other disorders of biliary tract — Obstruction of bile duct,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,881,40.04545454545455,4106900,0.9750774195976174
ICD-9,5763,Other disorders of biliary tract — Perforation of bile duct,L1_05,Chronic Non-Communicable Diseases,1979,2000,18,27,1.5,4106900,0.036523898804451047
ICD-9,5764,Other disorders of biliary tract — Fistula of bile duct,L1_05,Chronic Non-Communicable Diseases,1979,2000,20,63,3.15,4106900,0.07670018748934719
ICD-9,5765,Other disorders of biliary tract — Spasm of sphincter of Oddi,L1_05,Chronic Non-Communicable Diseases,1990,1990,1,1,1.0,3858600,0.025916135385891256
ICD-9,5768,Other disorders of biliary tract — Other,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1664,75.63636363636364,4106900,1.8416899275941376
ICD-9,5769,Other disorders of biliary tract — Unspecified,L1_05,Chronic Non-Communicable Diseases,1979,2000,21,130,6.190476190476191,4106900,0.150733550621544
ICD-9,5770,Diseases of pancreas — Acute pancreatitis,L1_01,Infectious and Communicable Diseases,1979,2000,22,17131,778.6818181818181,4106900,18.960330618759116
ICD-9,5771,Diseases of pancreas — Chronic pancreatitis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,1731,78.68181818181819,4106900,1.9158445100152959
ICD-9,5772,Diseases of pancreas — Cyst and pseudocyst of pancreas,L1_01,Infectious and Communicable Diseases,1979,2000,22,263,11.954545454545455,4106900,0.2910844056233523
ICD-9,5778,Diseases of pancreas — Other diseases of pancreas,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,265,12.045454545454545,4106900,0.29329797524786444
ICD-9,5779,Diseases of pancreas — Unspecified,L1_01,Infectious and Communicable Diseases,1979,2000,22,131,5.954545454545454,4106900,0.1449888104055481
ICD-9,5780,Gastrointestinal haemorrhage — Haematemesis,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,2341,106.4090909090909,4106900,2.590983245491512
ICD-9,5781,Gastrointestinal haemorrhage — Melaena,L1_05,Chronic Non-Communicable Diseases,1979,2000,22,262,11.909090909090908,4106900,0.2899776208110962
ICD-9,5789,"Gastrointestinal haemorrhage — Haemorrage of gastrointestinal tract, unspecified",L1_05,Chronic Non-Communicable Diseases,1979,2000,22,19921,905.5,4106900,22.048260244953614
ICD-9,5790,Intestinal malabsorption — Coeliac disease,L1_01,Infectious and Communicable Diseases,1979,2000,22,394,17.90909090909091,4106900,0.43607321602890037
